center,left,right,steering,throttle,brake,speed
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_00_894.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_00_894.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_00_894.jpg,0.009433962,0,0,12.28798
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_00_962.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_00_962.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_00_962.jpg,0.01886792,0,0,11.97598
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_032.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_032.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_032.jpg,0.04716982,0,0,11.88088
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_102.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_102.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_102.jpg,0.0754717,0,0,12.04071
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_172.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_172.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_172.jpg,0.1226415,0,0,11.94117
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_239.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_239.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_239.jpg,0.1226415,0,0,11.62562
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_308.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_308.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_308.jpg,0.1226415,0,0,11.52763
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_374.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_374.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_374.jpg,0.1226415,0,0,11.7014
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_443.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_443.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_443.jpg,0.08490566,0,0,11.40454
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_512.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_512.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_512.jpg,0.03773585,0,0,11.31285
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_580.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_580.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_580.jpg,0,0,0,11.45059
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_648.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_648.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_648.jpg,-0.009433962,0,0,11.32217
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_716.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_716.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_716.jpg,-0.009433962,0,0,11.42262
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_784.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_784.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_784.jpg,-0.009433962,0,0,11.20405
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_853.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_853.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_853.jpg,-0.009433962,0,0,11.10524
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_921.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_921.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_921.jpg,-0.009433962,0,0,11.0382
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_01_989.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_01_989.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_01_989.jpg,-0.009433962,0,0,10.94948
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_057.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_057.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_057.jpg,-0.009433962,0.0318462,0,10.88826
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_127.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_127.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_127.jpg,-0.01886792,0.268986,0,10.95763
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_195.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_195.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_195.jpg,-0.04716982,0.4471179,0,11.16098
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_264.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_264.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_264.jpg,-0.04716982,0.6331642,0,11.40836
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_334.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_334.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_334.jpg,-0.04716982,0.8701677,0,12.16272
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_403.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_403.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_403.jpg,-0.04716982,1,0,12.8859
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_473.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_473.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_473.jpg,-0.04716982,0.8126233,0,13.57558
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_540.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_540.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_540.jpg,-0.04716982,0.6274222,0,13.91642
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_608.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_608.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_608.jpg,-0.04716982,0.3837163,0,14.16625
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_676.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_676.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_676.jpg,-0.04716982,0.2099275,0,14.56524
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_745.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_745.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_745.jpg,-0.04716982,0.02671143,0,14.30007
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_814.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_814.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_814.jpg,-0.04716982,0,0,14.22354
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_883.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_883.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_883.jpg,-0.04716982,0,0,14.34969
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_02_950.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_02_950.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_02_950.jpg,-0.04716982,0,0,14.233
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_020.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_020.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_020.jpg,-0.04716982,0,0,13.91234
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_090.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_090.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_090.jpg,-0.04716982,0,0,13.77007
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_159.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_159.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_159.jpg,-0.04716982,0,0,13.94796
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_228.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_228.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_228.jpg,-0.04716982,0,0,13.83963
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_297.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_297.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_297.jpg,-0.04716982,0,0,13.47215
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_364.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_364.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_364.jpg,-0.04716982,0,0,13.63651
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_432.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_432.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_432.jpg,-0.04716982,0,0,13.52402
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_499.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_499.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_499.jpg,-0.04716982,0,0,13.19032
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_569.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_569.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_569.jpg,-0.04716982,0,0,13.08049
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_638.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_638.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_638.jpg,-0.04716982,0,0,13.24981
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_709.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_709.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_709.jpg,-0.04716982,0,0,13.14199
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_778.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_778.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_778.jpg,-0.04716982,0,0,12.81056
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_846.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_846.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_846.jpg,-0.04716982,0,0,12.70373
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_913.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_913.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_913.jpg,-0.05660377,0,0,12.87507
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_03_981.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_03_981.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_03_981.jpg,-0.1132075,0,0,12.54388
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_050.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_050.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_050.jpg,-0.1886793,0,0,12.4326
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_117.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_117.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_117.jpg,-0.2075472,0,0,12.59768
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_187.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_187.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_187.jpg,-0.2264151,0,0.1388841,12.13227
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_257.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_257.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_257.jpg,-0.2264151,0,0.2437788,11.21202
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_324.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_324.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_324.jpg,-0.2735849,0,0.05990581,10.31924
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_393.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_393.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_393.jpg,-0.3962264,0,0,9.549445
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_462.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_462.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_462.jpg,-0.4433962,0,0,9.476138
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_529.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_529.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_529.jpg,-0.4905661,0,0,9.384068
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_598.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_598.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_598.jpg,-0.5471698,0,0,9.311287
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_665.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_665.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_665.jpg,-0.5849057,0,0,9.217142
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_732.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_732.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_732.jpg,-0.5849057,0,0,9.155196
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_799.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_799.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_799.jpg,-0.5849057,0,0,9.096278
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_867.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_867.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_867.jpg,-0.5283019,0.1670088,0,9.09087
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_04_936.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_04_936.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_04_936.jpg,-0.5283019,0.3445263,0,9.229208
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_05_006.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_05_006.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_05_006.jpg,-0.5471698,0.1456985,0,9.394624
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_05_072.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_05_072.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_05_072.jpg,-0.5660377,0,0,9.369324
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_05_142.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_05_142.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_05_142.jpg,-0.5849057,0,0,9.307861
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_05_210.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_05_210.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_05_210.jpg,-0.6037736,0,0,9.222848
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_05_278.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_05_278.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_05_278.jpg,-0.6037736,0,0,9.163176
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_05_346.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_05_346.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_05_346.jpg,-0.6037736,0,0,9.085806
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_05_413.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_05_413.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_05_413.jpg,-0.5566038,0,0,9.033422
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_05_480.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_05_480.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_05_480.jpg,-0.4528302,0,0,8.987911
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_05_549.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_05_549.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_05_549.jpg,-0.3301887,0,0,8.928418
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_05_618.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_05_618.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_05_618.jpg,-0.2264151,0,0,8.880362
